瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),泅瘤扁拘(hPa)
143,措备,2016-11-18 2:00,6,,1,140,89,1017.9
143,措备,2016-11-18 3:00,5.5,,1.4,140,91,1017.4
143,措备,2016-11-18 4:00,5,,0.9,160,93,1017
143,措备,2016-11-18 5:00,4.9,,0.3,0,93,1016.8
143,措备,2016-11-18 6:00,4.4,,1.3,140,94,1016.8
143,措备,2016-11-18 7:00,4.2,,1.7,140,95,1016.7
143,措备,2016-11-18 8:00,5,,0.4,0,94,1017.2
143,措备,2016-11-18 9:00,7.6,,0.8,90,85,1016.8
143,措备,2016-11-18 10:00,9.1,,1.4,110,77,1016
143,措备,2016-11-18 11:00,11.6,,0.6,270,68,1015.1
143,措备,2016-11-18 12:00,13.6,,1.2,50,60,1013.6
143,措备,2016-11-18 13:00,15.2,,0.4,0,55,1012.2
143,措备,2016-11-18 14:00,16,,1.2,290,52,1011.4
143,措备,2016-11-18 15:00,16.1,,0.4,0,53,1010.9
143,措备,2016-11-18 16:00,15.5,,1.1,340,59,1011.7
143,措备,2016-11-18 17:00,14.5,,0,0,72,1011.1
143,措备,2016-11-18 18:00,12.8,0.7,0.4,0,86,1011
143,措备,2016-11-18 19:00,12.1,,2.1,140,93,1010.7
143,措备,2016-11-18 20:00,11.8,,2,140,93,1010.1
143,措备,2016-11-18 21:00,11.6,2.3,1,160,94,1009.7
143,措备,2016-11-18 22:00,11.6,,1.2,160,95,1009.1
143,措备,2016-11-18 23:00,11.4,,1.6,140,95,1008.1
143,措备,2016-11-19 0:00,11.4,4.5,0.7,230,94,1007.7
143,措备,2016-11-19 1:00,11.3,,0.2,0,95,1006.8
143,措备,2016-11-19 2:00,11.4,,0.2,0,95,1006.6
143,措备,2016-11-19 3:00,11.4,0.1,0,0,95,1006.4
143,措备,2016-11-19 4:00,11.3,,1,340,95,1006.3
143,措备,2016-11-19 5:00,11.3,,0.4,0,94,1006.1
143,措备,2016-11-19 6:00,11.4,0.4,0.3,0,93,1006.1
143,措备,2016-11-19 7:00,11.5,,1.2,320,94,1006.6
143,措备,2016-11-19 8:00,11.7,,1.4,290,93,1006.9
143,措备,2016-11-19 9:00,12.1,,0.8,250,91,1007.6
143,措备,2016-11-19 10:00,13.3,,1.5,270,87,1007.6
143,措备,2016-11-19 11:00,14.3,,1.9,340,83,1007.5
143,措备,2016-11-19 12:00,14.3,,1.9,340,83,1007.2
143,措备,2016-11-19 13:00,15.1,,2.2,320,81,1006.5
143,措备,2016-11-19 14:00,16.4,,1.8,320,75,1006
143,措备,2016-11-19 15:00,17.4,,1.7,290,74,1005.8
143,措备,2016-11-19 16:00,17.9,,1.9,270,73,1006.4
143,措备,2016-11-19 17:00,17,,1.2,270,76,1006.7
143,措备,2016-11-19 18:00,16.6,,2.6,270,78,1007.6
143,措备,2016-11-19 19:00,16,,1.9,270,80,1008.4
143,措备,2016-11-19 20:00,14.6,,0.6,50,87,1008.9
143,措备,2016-11-19 21:00,14,,0.2,0,90,1009.2
143,措备,2016-11-19 22:00,13.6,,0.7,360,91,1009.7
143,措备,2016-11-19 23:00,14,,0.3,0,91,1010.1
143,措备,2016-11-20 0:00,13.6,,0.5,160,91,1010.3
143,措备,2016-11-20 1:00,13.2,,1.4,340,92,1010.9
143,措备,2016-11-20 2:00,12.9,,1,340,93,1011.1
143,措备,2016-11-20 3:00,12.2,,0.7,340,94,1011.2
143,措备,2016-11-20 4:00,12.7,,1.1,340,94,1011.6
143,措备,2016-11-20 5:00,11.9,,1.1,360,95,1011.7
143,措备,2016-11-20 6:00,12.3,,0.9,230,94,1012.6
143,措备,2016-11-20 7:00,11.6,,1,230,94,1012.7
143,措备,2016-11-20 8:00,11.4,,1.2,20,95,1013.3
143,措备,2016-11-20 9:00,14.3,,1.4,290,84,1013.9
143,措备,2016-11-20 10:00,15.6,,3.2,340,57,1014.5
143,措备,2016-11-20 11:00,16.5,,2.5,290,52,1014.3
143,措备,2016-11-20 12:00,17.2,,2.8,320,43,1013.4
143,措备,2016-11-20 13:00,18.9,,1.9,270,41,1013.1
143,措备,2016-11-20 14:00,18.5,,2.2,270,41,1013.6
143,措备,2016-11-20 15:00,19,,0.8,90,41,1013.1
143,措备,2016-11-20 16:00,18.8,,0.1,0,38,1013.4
143,措备,2016-11-20 17:00,17.4,,3.1,90,54,1013.6
143,措备,2016-11-20 18:00,15.1,,4.4,140,61,1014.2
143,措备,2016-11-20 19:00,14.3,,3.6,110,62,1014.6
143,措备,2016-11-20 20:00,14,,2.9,110,62,1014.8
143,措备,2016-11-20 21:00,13.1,,2.9,140,67,1014.9
143,措备,2016-11-20 22:00,12.3,,2.1,160,71,1015.2
143,措备,2016-11-20 23:00,11.5,,1.1,140,76,1015.3
143,措备,2016-11-21 0:00,10.7,,1.8,140,80,1014.7
143,措备,2016-11-21 1:00,10.9,,2.1,140,80,1015
143,措备,2016-11-21 2:00,10.4,,0.1,0,83,1014.7
143,措备,2016-11-21 3:00,9.5,,0.7,110,86,1014.7
143,措备,2016-11-21 4:00,9.1,,0.5,70,88,1014.4
143,措备,2016-11-21 5:00,8.8,,0,0,89,1014.1
143,措备,2016-11-21 6:00,8.2,,1.3,140,92,1014.1
143,措备,2016-11-21 7:00,7.7,,0.9,140,92,1013.7
143,措备,2016-11-21 8:00,8.3,,1.7,140,93,1013.5
143,措备,2016-11-21 9:00,10.5,,0.9,110,86,1013.5
143,措备,2016-11-21 10:00,12.3,,1.1,90,77,1013.2
143,措备,2016-11-21 11:00,15.3,,1.5,160,67,1012.9
143,措备,2016-11-21 12:00,15.6,,0.4,0,66,1011.6
143,措备,2016-11-21 13:00,16.2,,3.2,140,60,1010.9
143,措备,2016-11-21 14:00,16.5,,1.7,110,60,1010
143,措备,2016-11-21 15:00,16.6,,2.3,140,59,1009.1
143,措备,2016-11-21 16:00,16.3,,2.5,110,62,1009.1
143,措备,2016-11-21 17:00,15.9,,1.3,140,65,1009.5
143,措备,2016-11-21 18:00,15.3,,1.9,290,67,1010.1
143,措备,2016-11-21 19:00,15,,0.8,230,69,1010.4
143,措备,2016-11-21 20:00,14.3,,0.2,0,71,1010.5
143,措备,2016-11-21 21:00,13.3,,0.3,0,79,1010.9
143,措备,2016-11-21 22:00,12.8,,0.6,360,81,1011.1
143,措备,2016-11-21 23:00,12.4,,0.4,0,83,1010.8
143,措备,2016-11-22 0:00,11.2,,0,0,87,1010.6
143,措备,2016-11-22 1:00,10.6,,0.7,340,89,1010.7
143,措备,2016-11-22 2:00,9.5,,0.6,90,92,1010.2
143,措备,2016-11-22 3:00,9.1,,1.5,340,93,1010.1
143,措备,2016-11-22 4:00,8.9,,0.6,140,94,1010.2
143,措备,2016-11-22 5:00,8.5,,1,360,93,1010.8
143,措备,2016-11-22 6:00,8.4,,0.6,50,93,1010.8
143,措备,2016-11-22 7:00,9.1,,1.2,270,92,1011.6
143,措备,2016-11-22 8:00,11.2,,2.3,290,75,1012
143,措备,2016-11-22 9:00,10.8,,3.3,290,58,1012.7
143,措备,2016-11-22 10:00,10.6,,5,290,48,1013.1
143,措备,2016-11-22 11:00,10.1,,5.7,290,49,1014
143,措备,2016-11-22 12:00,9.1,,3.2,320,56,1013.2
143,措备,2016-11-22 13:00,8.9,,4.1,320,60,1012.3
143,措备,2016-11-22 14:00,8.6,,4.5,320,58,1012
143,措备,2016-11-22 15:00,8.4,,5,320,46,1012.5
143,措备,2016-11-22 16:00,7.9,,5.2,320,42,1013.8
143,措备,2016-11-22 17:00,7.7,,4.7,290,38,1014.1
143,措备,2016-11-22 18:00,7.3,,4,290,36,1014.8
143,措备,2016-11-22 19:00,6.7,,2.9,340,35,1016
143,措备,2016-11-22 20:00,6.2,,3.9,320,30,1016.3
143,措备,2016-11-22 21:00,5.8,,4.7,290,29,1016.7
143,措备,2016-11-22 22:00,4.9,,4.7,320,32,1016.5
143,措备,2016-11-22 23:00,4.6,,4.7,290,36,1017.2
143,措备,2016-11-23 0:00,4.3,,3.9,290,37,1017.1
143,措备,2016-11-23 1:00,4.1,,2.9,290,39,1017.5
143,措备,2016-11-23 2:00,3.7,,3.6,290,39,1017.5
143,措备,2016-11-23 3:00,3.7,,3.5,290,39,1018
143,措备,2016-11-23 4:00,3.6,,3.7,290,38,1018
143,措备,2016-11-23 5:00,3.6,,3.3,290,34,1018.2
143,措备,2016-11-23 6:00,3.6,,3.5,290,34,1018.4
143,措备,2016-11-23 7:00,3.7,,2.6,290,34,1018.5
143,措备,2016-11-23 8:00,3.9,,2.1,290,34,1019.2
143,措备,2016-11-23 9:00,5.1,,2.2,290,33,1019.6
143,措备,2016-11-23 10:00,5.7,,2.7,290,32,1019.1
143,措备,2016-11-23 11:00,6.9,,3,270,31,1018.7
143,措备,2016-11-23 12:00,8.3,,3.5,270,31,1017.5
143,措备,2016-11-23 13:00,9.4,,3.8,270,30,1016.2
143,措备,2016-11-23 14:00,9.5,,2.7,270,30,1015.2
143,措备,2016-11-23 15:00,9.8,,3.2,270,31,1014.8
143,措备,2016-11-23 16:00,9.2,,3.2,290,32,1015.2
143,措备,2016-11-23 17:00,8.1,,3.7,320,28,1015.6
143,措备,2016-11-23 18:00,7.5,,3.1,320,26,1015.5
143,措备,2016-11-23 19:00,6.9,,4.2,290,28,1015.6
143,措备,2016-11-23 20:00,5.5,,4.6,290,28,1016.5
143,措备,2016-11-23 21:00,4.5,,2.9,320,28,1017
143,措备,2016-11-23 22:00,4,,4.5,290,24,1017.5
143,措备,2016-11-23 23:00,3,,4.4,290,26,1018
143,措备,2016-11-24 0:00,2.2,,4.2,290,30,1018.4
143,措备,2016-11-24 1:00,1.4,,4.8,290,34,1018.4
143,措备,2016-11-24 2:00,0.7,,6.4,290,41,1018.8
143,措备,2016-11-24 3:00,0.1,,5.5,290,38,1019
143,措备,2016-11-24 4:00,-0.4,,4.3,290,36,1019.2
143,措备,2016-11-24 5:00,-0.7,,3.7,290,30,1019.2
143,措备,2016-11-24 6:00,-1.1,,4.3,290,33,1019.4
143,措备,2016-11-24 7:00,-1.2,,4.4,290,34,1019.9
143,措备,2016-11-24 8:00,-0.8,,4.2,290,30,1020.2
143,措备,2016-11-24 9:00,0,,5.5,290,29,1020.2
143,措备,2016-11-24 10:00,1.8,,4.7,290,23,1020.3
143,措备,2016-11-24 11:00,3,,5.2,290,20,1019.7
143,措备,2016-11-24 12:00,3.7,,4.9,290,20,1018.9
143,措备,2016-11-24 13:00,4.8,,4.4,320,21,1018.1
143,措备,2016-11-24 14:00,5.8,,3.8,340,21,1017.7
143,措备,2016-11-24 15:00,5.3,,4.2,340,21,1017.5
143,措备,2016-11-24 16:00,4.8,,5.4,320,21,1018.1
143,措备,2016-11-24 17:00,4,,4,320,25,1017.9
143,措备,2016-11-24 18:00,3.5,,3.4,290,29,1018.2
143,措备,2016-11-24 19:00,3.2,,4.2,290,31,1018.5
143,措备,2016-11-24 20:00,2,,2,340,35,1018.8
143,措备,2016-11-24 21:00,2.1,,3.6,290,34,1019.3
143,措备,2016-11-24 22:00,1.1,,3.7,320,42,1019.4
143,措备,2016-11-24 23:00,0.9,,2.5,320,46,1019.5
143,措备,2016-11-25 0:00,0.9,,4.5,290,46,1019.4
143,措备,2016-11-25 1:00,0.7,,3.7,290,49,1019.9
143,措备,2016-11-25 2:00,0.5,,2.9,290,52,1020
143,措备,2016-11-25 3:00,0.5,,3.9,290,48,1020.2
143,措备,2016-11-25 4:00,0.6,,4.4,290,42,1020.2
143,措备,2016-11-25 5:00,0.5,,3.9,290,39,1020.6
143,措备,2016-11-25 6:00,0.4,,2.2,290,40,1020.5
143,措备,2016-11-25 7:00,0.4,,2.9,290,42,1020.8
143,措备,2016-11-25 8:00,1.1,,2.2,270,43,1021.7
143,措备,2016-11-25 9:00,3.5,,1.2,290,39,1021.5
143,措备,2016-11-25 10:00,4.1,,2.1,270,36,1021
143,措备,2016-11-25 11:00,6.1,,2.2,250,34,1020.3
143,措备,2016-11-25 12:00,6.1,,3.3,290,34,1019.6
143,措备,2016-11-25 13:00,6.9,,2.6,340,35,1019.6
143,措备,2016-11-25 14:00,7.8,,3.7,320,34,1019
143,措备,2016-11-25 15:00,8.2,,3,340,33,1019
143,措备,2016-11-25 16:00,7.4,,2.8,340,34,1019.5
143,措备,2016-11-25 17:00,6.7,,2.2,340,34,1019.8
143,措备,2016-11-25 18:00,6.1,,1.5,340,34,1020.6
143,措备,2016-11-25 19:00,4.7,,1.8,340,43,1020.9
143,措备,2016-11-25 20:00,3.9,,0.9,360,46,1021.3
143,措备,2016-11-25 21:00,2.5,,1.2,340,51,1021
143,措备,2016-11-25 22:00,1.7,,1.1,340,56,1021.5
143,措备,2016-11-25 23:00,1,,0.5,90,62,1021.6
143,措备,2016-11-26 0:00,0.3,,0.4,0,69,1022.4
143,措备,2016-11-26 1:00,-0.6,,0.8,20,71,1022.1
143,措备,2016-11-26 2:00,-1.2,,1.1,110,73,1021.7
143,措备,2016-11-26 3:00,-1.6,,1,110,77,1021.7
143,措备,2016-11-26 4:00,-2.4,,1.4,140,82,1020.6
143,措备,2016-11-26 5:00,-2.5,,1.1,140,82,1020
143,措备,2016-11-26 6:00,-2.8,,1.3,110,81,1020
143,措备,2016-11-26 7:00,-2.6,,0.7,160,84,1019.8
143,措备,2016-11-26 8:00,-1.8,,0.8,200,82,1020
143,措备,2016-11-26 9:00,-0.6,,0.1,0,74,1020.1
143,措备,2016-11-26 10:00,1,,0.4,0,68,1019.7
143,措备,2016-11-26 11:00,1.6,,2.2,110,67,1017.9
143,措备,2016-11-26 12:00,2.8,,1,20,58,1017.9
143,措备,2016-11-26 13:00,4.3,,0.7,230,51,1016
143,措备,2016-11-26 14:00,4.4,,1.3,340,50,1016.4
143,措备,2016-11-26 15:00,2.1,0.2,2.8,320,78,1016.9
143,措备,2016-11-26 16:00,1.6,,2.4,270,89,1017
143,措备,2016-11-26 17:00,1.8,,0.8,320,89,1016.4
143,措备,2016-11-26 18:00,2,1.3,1.2,340,90,1016.8
143,措备,2016-11-26 19:00,1.8,,1,110,93,1016.2
143,措备,2016-11-26 20:00,2.1,,0.3,0,93,1016.3
143,措备,2016-11-26 21:00,2.3,0.5,1.9,270,92,1016.5
143,措备,2016-11-26 22:00,2.1,,0.9,320,92,1016.4
143,措备,2016-11-26 23:00,1.9,,0.9,320,92,1016
143,措备,2016-11-27 0:00,1.6,,0.6,70,93,1015.5
143,措备,2016-11-27 1:00,1.8,,1.1,140,94,1015.9
143,措备,2016-11-27 2:00,1.9,,1.6,160,94,1015.6
143,措备,2016-11-27 3:00,2,,1.2,320,94,1015.5
143,措备,2016-11-27 4:00,2,,2.5,290,92,1014.5
143,措备,2016-11-27 5:00,1.4,,1.4,320,94,1014.6
143,措备,2016-11-27 6:00,1.1,,2.3,290,94,1014.4
143,措备,2016-11-27 7:00,1,,1.3,340,93,1014.8
143,措备,2016-11-27 8:00,1.2,,1.4,340,93,1015.5
143,措备,2016-11-27 9:00,1.7,,0.7,340,92,1015.6
143,措备,2016-11-27 10:00,2.2,,1.7,340,89,1015.5
143,措备,2016-11-27 11:00,2.8,,1.5,360,87,1015.1
143,措备,2016-11-27 12:00,4.1,,1.4,340,85,1014.4
143,措备,2016-11-27 13:00,6.1,,2.1,290,77,1013.6
143,措备,2016-11-27 14:00,7.7,,2.6,270,71,1012.8
143,措备,2016-11-27 15:00,8.5,,2.9,290,64,1012.6
143,措备,2016-11-27 16:00,8.8,,2.3,290,58,1012.9
143,措备,2016-11-27 17:00,7.9,,3,290,59,1013
143,措备,2016-11-27 18:00,7,,2.4,290,66,1013.7
143,措备,2016-11-27 19:00,6.3,,1.6,320,68,1014.8
143,措备,2016-11-27 20:00,5.4,,0.5,90,74,1015.3
143,措备,2016-11-27 21:00,5.3,,1.1,270,73,1015.7
143,措备,2016-11-27 22:00,5.6,,1.7,290,73,1016.3
143,措备,2016-11-27 23:00,2.8,,0.8,110,85,1016.5
143,措备,2016-11-28 0:00,2.1,,1.2,140,90,1016.9
143,措备,2016-11-28 1:00,1.2,,1.6,110,93,1016.5
143,措备,2016-11-28 2:00,0.9,,0,0,94,1016.7
143,措备,2016-11-28 3:00,0.7,,1.4,140,95,1016.7
143,措备,2016-11-28 4:00,0.7,,0.5,90,95,1016.7
143,措备,2016-11-28 5:00,0.9,,0.3,0,94,1016.9
143,措备,2016-11-28 6:00,0.7,,0.2,0,93,1017.8
143,措备,2016-11-28 7:00,1.2,,0.4,0,94,1018.5
143,措备,2016-11-28 8:00,3.4,,3.4,290,83,1019.5
143,措备,2016-11-28 9:00,4.3,,2.4,290,77,1020.3
143,措备,2016-11-28 10:00,5.1,,3.4,290,63,1020.6
143,措备,2016-11-28 11:00,7,,4.1,290,41,1020.6
143,措备,2016-11-28 12:00,7.4,,3.4,320,32,1020
143,措备,2016-11-28 13:00,8.2,,5.4,290,27,1019.5
143,措备,2016-11-28 14:00,8.6,,4.4,290,27,1018.8
143,措备,2016-11-28 15:00,8.8,,4.7,290,28,1018.7
143,措备,2016-11-28 16:00,8.6,,3.5,320,30,1018.9
143,措备,2016-11-28 17:00,7.2,,3.4,320,34,1019.2
143,措备,2016-11-28 18:00,6.5,,1.8,320,39,1020.3
143,措备,2016-11-28 19:00,5.6,,1.7,320,43,1021
143,措备,2016-11-28 20:00,5.6,,1.3,320,42,1021.2
143,措备,2016-11-28 21:00,5.5,,2,290,43,1021.6
143,措备,2016-11-28 22:00,5.1,,2.8,290,46,1022.2
143,措备,2016-11-28 23:00,3.4,,1.2,340,53,1022.7
143,措备,2016-11-29 0:00,3.7,,3.1,290,36,1022.8
143,措备,2016-11-29 1:00,3.1,,3,290,38,1022.7
143,措备,2016-11-29 2:00,2.7,,3.4,270,41,1022.9
143,措备,2016-11-29 3:00,2.5,,3.3,290,42,1023.4
143,措备,2016-11-29 4:00,2.3,,3.3,290,43,1023.8
143,措备,2016-11-29 5:00,2,,2.7,290,45,1024.2
143,措备,2016-11-29 6:00,1.8,,2.4,290,46,1025
143,措备,2016-11-29 7:00,1.5,,1.5,290,46,1025.4
143,措备,2016-11-29 8:00,0.9,,0.8,90,60,1026.2
143,措备,2016-11-29 9:00,1.7,,2.2,140,57,1026.7
143,措备,2016-11-29 10:00,3.9,,1.4,90,42,1027
143,措备,2016-11-29 11:00,6.5,,1.4,70,34,1026.8
143,措备,2016-11-29 12:00,7.4,,0.8,140,28,1026.4
143,措备,2016-11-29 13:00,8.2,,1.1,320,26,1025.5
143,措备,2016-11-29 14:00,8.6,,1.3,230,25,1025.6
143,措备,2016-11-29 15:00,9.5,,1,90,24,1025.4
143,措备,2016-11-29 16:00,9.8,,0.3,0,25,1025.4
143,措备,2016-11-29 17:00,8.9,,0.2,0,26,1025.8
143,措备,2016-11-29 18:00,7,,1,250,37,1026.3
143,措备,2016-11-29 19:00,5,,0,0,47,1026.3
143,措备,2016-11-29 20:00,4.3,,0.2,0,52,1026.2
143,措备,2016-11-29 21:00,4.6,,0,0,53,1026.9
143,措备,2016-11-29 22:00,4.8,,0.5,320,52,1027
143,措备,2016-11-29 23:00,5.1,,0.7,340,53,1027
143,措备,2016-11-30 0:00,5.4,,0.3,0,51,1026.2
143,措备,2016-11-30 1:00,5.3,,1.3,340,53,1026.5
143,措备,2016-11-30 2:00,5.3,,0.8,70,50,1025.4
143,措备,2016-11-30 3:00,5.4,,0.9,90,56,1025.3
143,措备,2016-11-30 4:00,5.4,,0.5,320,52,1025.4
143,措备,2016-11-30 5:00,5.5,,0.6,360,53,1024.9
143,措备,2016-11-30 6:00,5.5,,0,0,54,1024.4
143,措备,2016-11-30 7:00,5.7,,0.3,0,53,1024.2
143,措备,2016-11-30 8:00,6,,0.1,0,54,1023.7
143,措备,2016-11-30 9:00,6.6,,0.8,110,53,1022.9
143,措备,2016-11-30 10:00,7.6,,1.3,320,49,1023.3
143,措备,2016-11-30 11:00,8.4,,0.9,140,48,1021.7
143,措备,2016-11-30 12:00,8.8,,1,110,62,1020.7
143,措备,2016-11-30 13:00,9.3,,0,0,59,1019.1
143,措备,2016-11-30 14:00,9.1,,2,140,72,1018.1
143,措备,2016-11-30 15:00,9.5,,0.7,70,74,1017.6
143,措备,2016-11-30 16:00,9.9,,0.7,110,74,1016.6
143,措备,2016-11-30 17:00,9.9,,0.8,320,71,1016.3
143,措备,2016-11-30 18:00,9.9,0,1.4,320,71,1016.9
143,措备,2016-11-30 19:00,8.6,,1.6,320,85,1016.7
143,措备,2016-11-30 20:00,8.2,,1.1,320,90,1016.4
143,措备,2016-11-30 21:00,8.4,1,0.6,250,91,1016.5
143,措备,2016-11-30 22:00,8.4,,1.1,320,91,1016.6
143,措备,2016-11-30 23:00,7.9,,2.4,290,90,1016.5
143,措备,2016-12-01 0:00,7.4,,2,290,90,1016.4
143,措备,2016-12-01 1:00,6.3,,1.1,360,93,1015.9
143,措备,2016-12-01 2:00,6.1,,1.1,320,95,1016
143,措备,2016-12-01 3:00,6.4,,1.1,360,94,1015.9
143,措备,2016-12-01 4:00,6.7,,0.8,340,94,1015.7
143,措备,2016-12-01 5:00,6.7,,0.1,0,93,1015.6
143,措备,2016-12-01 6:00,6.2,,0.7,70,94,1015.6
143,措备,2016-12-01 7:00,6.1,,0.3,0,94,1016.2
143,措备,2016-12-01 8:00,7.1,,1.2,270,86,1016.5
143,措备,2016-12-01 9:00,8.2,,3.3,290,75,1017.1
143,措备,2016-12-01 10:00,9.7,,4.6,320,58,1017
143,措备,2016-12-01 11:00,10.7,,5.1,290,48,1017.1
143,措备,2016-12-01 12:00,10.7,,5.5,320,46,1016.4
143,措备,2016-12-01 13:00,11.4,,5.2,320,43,1015.7
143,措备,2016-12-01 14:00,11.3,,6.2,320,39,1015.6
143,措备,2016-12-01 15:00,11.6,,4.9,320,36,1015.9
143,措备,2016-12-01 16:00,10.3,,5.7,320,40,1017.1
143,措备,2016-12-01 17:00,8.6,,5.5,290,24,1018.7
143,措备,2016-12-01 18:00,7.3,,6.6,290,18,1020.1
143,措备,2016-12-01 19:00,6.3,,6.1,320,24,1021.1
143,措备,2016-12-01 20:00,5.3,,4.7,320,30,1022.2
143,措备,2016-12-01 21:00,5,,4.6,320,38,1023.1
143,措备,2016-12-01 22:00,4.4,,2.6,340,44,1023.5
143,措备,2016-12-01 23:00,4.1,,2.5,320,47,1023.5
143,措备,2016-12-02 0:00,3.7,,2.6,320,47,1023.5
143,措备,2016-12-02 1:00,3.1,,2.3,320,48,1023.6
143,措备,2016-12-02 2:00,2.8,,2.3,320,47,1023.6
143,措备,2016-12-02 3:00,2.6,,2.9,290,46,1023.5
143,措备,2016-12-02 4:00,2.1,,2.5,290,49,1023.6
143,措备,2016-12-02 5:00,2.3,,4.2,290,46,1023.6
143,措备,2016-12-02 6:00,1.9,,2.8,290,47,1023.6
143,措备,2016-12-02 7:00,2.2,,3.5,270,39,1023.9
143,措备,2016-12-02 8:00,2.8,,3.7,270,31,1024.2
143,措备,2016-12-02 9:00,3.7,,4.8,270,29,1024.5
143,措备,2016-12-02 10:00,5.4,,4.3,290,24,1024.3
143,措备,2016-12-02 11:00,7,,3.8,270,22,1023.9
143,措备,2016-12-02 12:00,8.3,,4.9,320,15,1022.9
143,措备,2016-12-02 13:00,9.4,,4.3,320,14,1022
143,措备,2016-12-02 14:00,10.2,,4.3,290,15,1021.5
143,措备,2016-12-02 15:00,10.5,,4.3,290,14,1021.4
143,措备,2016-12-02 16:00,10.5,,3.9,290,16,1021.7
143,措备,2016-12-02 17:00,9.5,,3.3,320,20,1021.9
143,措备,2016-12-02 18:00,8,,3.5,320,25,1022.1
143,措备,2016-12-02 19:00,7.7,,3.6,290,24,1022.6
143,措备,2016-12-02 20:00,6.8,,3.1,290,25,1022.9
143,措备,2016-12-02 21:00,6.7,,3.6,290,26,1022.8
143,措备,2016-12-02 22:00,6.1,,3.9,290,30,1022.5
143,措备,2016-12-02 23:00,5.7,,3.2,270,33,1022.4
143,措备,2016-12-03 0:00,5,,2.8,270,36,1022
143,措备,2016-12-03 1:00,2.3,,1.1,50,47,1021.9
143,措备,2016-12-03 2:00,1.1,,0.5,70,55,1022.1
143,措备,2016-12-03 3:00,0.1,,1,110,61,1022.1
143,措备,2016-12-03 4:00,-0.8,,1,140,66,1021.6
143,措备,2016-12-03 5:00,-1.4,,1,140,71,1022
143,措备,2016-12-03 6:00,-1.1,,0.1,0,70,1022.1
143,措备,2016-12-03 7:00,-1.5,,1.1,140,73,1022.2
143,措备,2016-12-03 8:00,-1.2,,0.5,140,75,1022.2
143,措备,2016-12-03 9:00,1.3,,0,0,63,1022.4
143,措备,2016-12-03 10:00,4.6,,0.9,340,54,1022.2
143,措备,2016-12-03 11:00,6.4,,0.8,70,43,1021.7
143,措备,2016-12-03 12:00,8.6,,1.6,320,34,1020.4
143,措备,2016-12-03 13:00,10.6,,1.2,320,29,1018.9
143,措备,2016-12-03 14:00,10.8,,1.9,320,28,1017.9
143,措备,2016-12-03 15:00,12.2,,2.2,290,26,1017.9
143,措备,2016-12-03 16:00,11.7,,1.3,290,26,1017.6
143,措备,2016-12-03 17:00,11.3,,0.7,270,28,1017.4
143,措备,2016-12-03 18:00,9.8,,0.3,0,35,1017.7
143,措备,2016-12-03 19:00,8.1,,0.4,0,46,1017.5
143,措备,2016-12-03 20:00,7.2,,0,0,52,1017.4
143,措备,2016-12-03 21:00,5.6,,0,0,63,1017.3
143,措备,2016-12-03 22:00,4.8,,1.2,340,59,1017
143,措备,2016-12-03 23:00,4,,0.8,270,65,1016.4
143,措备,2016-12-04 0:00,2.4,,0.3,0,76,1016
143,措备,2016-12-04 1:00,1.9,,1.1,250,73,1015.4
143,措备,2016-12-04 2:00,2.1,,0.6,20,74,1015
143,措备,2016-12-04 3:00,2,,0.4,0,72,1014.5
143,措备,2016-12-04 4:00,1.8,,1,340,71,1014.3
143,措备,2016-12-04 5:00,1.9,,1.2,270,75,1013.7
143,措备,2016-12-04 6:00,1.7,,0.3,0,77,1013.3
143,措备,2016-12-04 7:00,1.2,,1.1,110,80,1013.5
143,措备,2016-12-04 8:00,2.1,,0.4,0,78,1013.4
143,措备,2016-12-04 9:00,3.3,,0.6,320,73,1013
143,措备,2016-12-04 10:00,6.6,,0.9,290,59,1013.2
143,措备,2016-12-04 11:00,6.5,,1.5,340,58,1012.3
143,措备,2016-12-04 12:00,7.3,,1.3,290,54,1011.1
143,措备,2016-12-04 13:00,8.2,,2.1,290,52,1011.4
143,措备,2016-12-04 14:00,9.3,,0.6,360,43,1009.9
143,措备,2016-12-04 15:00,9.2,,2.5,320,47,1010.3
143,措备,2016-12-04 16:00,9.5,,1.6,320,47,1010.2
143,措备,2016-12-04 17:00,8.8,,0.7,340,50,1009.8
143,措备,2016-12-04 18:00,7.8,,0.9,340,58,1010
143,措备,2016-12-04 19:00,6.3,,0.9,340,70,1011.2
143,措备,2016-12-04 20:00,5.2,,0.5,20,74,1011.6
143,措备,2016-12-04 21:00,4.3,,0.5,20,79,1011.5
143,措备,2016-12-04 22:00,3.8,,0,0,80,1011.2
143,措备,2016-12-04 23:00,2.8,,0.8,50,85,1011.4
143,措备,2016-12-05 0:00,2.8,,0.9,290,81,1011.5
143,措备,2016-12-05 1:00,2.2,,0.5,340,83,1010.9
143,措备,2016-12-05 2:00,1.7,,0.8,320,84,1011.1
143,措备,2016-12-05 3:00,1.6,,0.3,0,86,1011.1
143,措备,2016-12-05 4:00,1.1,,0.1,0,89,1010.8
143,措备,2016-12-05 5:00,0.8,,0.1,0,88,1011
143,措备,2016-12-05 6:00,0.8,,0.6,320,88,1010.9
143,措备,2016-12-05 7:00,0.7,,0,0,89,1011.5
143,措备,2016-12-05 8:00,1,,0.3,0,89,1011.6
